price,id
19.711624766191136,188634
71299.48165095564,188635
57974.0119027915,188636
19.711624766191136,188637
41864.228252655594,188638
32809.548913891755,188639
19.711624766191136,188640
42412.99669576377,188641
13979.931664297266,188642
77396.98503047104,188643
79994.71765467782,188644
64363.73447561112,188645
19.711624766191136,188646
51330.48391579819,188647
15593.996854747413,188648
54211.51825121103,188649
75682.08364252724,188650
56818.16836367609,188651
65118.29108757523,188652
57161.148638159764,188653
19.711624766191136,188654
11544.771692512404,188655
41252.35143739413,188656
35896.37141851002,188657
6743.047803860732,188658
77130.83233823045,188659
53.474999468921055,188660
72801.0493078968,188661
19.711624766191136,188662
2284.304196998048,188663
73281.22169890757,188664
72806.53699455904,188665
6743.047803465216,188666
20187.874690605327,188667
20873.835251040517,188668
31780.608082987143,188669
60990.18046366314,188670
8985.452860916732,188671
31437.627808326433,188672
72126.06412047973,188673
19.711624766191136,188674
19.711624766191136,188675
54074.32613808137,188676
280.9499025960856,188677
55446.24724959947,188678
37096.80239248476,188679
66991.64936655169,188680
19.711624766191136,188681
47.78812382433787,188682
19.711624766191136,188683
69165.45836330237,188684
64385.68521521031,188685
80938.59938022167,188686
19.711624766191136,188687
45499.819196075,188688
9486.89002888322,188689
12367.92436525552,188690
24337.25010012319,188691
14691.27276716465,188692
14691.272762673481,188693
5576.914860925644,188694
23549.081416183144,188695
66421.6161421505,188696
42473.36122119277,188697
19.711624766191136,188698
73624.20197609962,188699
78180.35198283427,188700
13979.931670739452,188701
19.711624766191136,188702
81169.76808507288,188703
48586.641698693944,188704
24578.022248637524,188705
80665.58707725203,188706
5851.29908087149,188707
9006.717639037575,188708
13375.60041953679,188709
26923.32139380859,188710
46185.77975370911,188711
65657.45608243595,188712
43784.91780989792,188713
16260.750515572025,188714
50713.11941827234,188715
67793.53725158884,188716
17032.45614194341,188717
15845.058417162203,188718
18404.37725010715,188719
6743.047804577456,188720
78360.75961509229,188721
45842.79947647803,188722
35639.82217080887,188723
26635.903918103624,188724
19.711624766191136,188725
60967.54376706984,188726
6743.047807258325,188727
67222.81807124878,188728
31650.275577363325,188729
73418.41380894704,188730
74673.0356672156,188731
30648.087207369725,188732
33188.19914219652,188733
2483.2327577637716,188734
19.711624766191136,188735
19.711624766191136,188736
81169.7680858915,188737
75106.56273544896,188738
45002.49779424678,188739
69508.4386414124,188740
37954.25308695808,188741
19.711624766191136,188742
51901.20309923839,188743
77684.40250596596,188744
76985.4086942383,188745
41054.794795716894,188746
49272.60225414344,188747
19.711624766191136,188748
60680.12629092588,188749
19.711624766191136,188750
61414.104086620166,188751
81430.43309733261,188752
19.711624766191136,188753
76258.29050742277,188754
71789.25748991333,188755
41201.59035463477,188756
9486.890026391546,188757
2519.5886663870265,188758
31437.627808103305,188759
19.711624766191136,188760
47900.68114066102,188761
55890.749695624094,188762
48586.64169725396,188763
16346.495580316696,188764
46528.760029532204,188765
7973.66104952539,188766
19.711624766191136,188767
47008.93241644921,188768
71552.60110063052,188769
64885.06449398675,188770
19.711624766191136,188771
19.711624766191136,188772
64131.193845787304,188773
62305.852806556046,188774
69508.43864056277,188775
19090.337808648244,188776
20462.258918693333,188777
18630.058270618712,188778
77000.49983323853,188779
72353.11706209232,188780
70194.39919739058,188781
5371.126696431294,188782
46984.92379364828,188783
58842.43796379039,188784
25949.943364369377,188785
45156.83892029367,188786
218.88811054948022,188787
19.711624766191136,188788
54074.32614244787,188789
19.711624766191136,188790
19.711624766191136,188791
72158.99023071011,188792
31094.64752958344,188793
19.711624766191136,188794
63766.94879168079,188795
19.711624766191136,188796
75201.91125269217,188797
5028.146413338255,188798
19.711624766191136,188799
55446.24725240597,188800
48852.10843299514,188801
32809.54891635883,188802
81169.76808690866,188803
3313.2450283640815,188804
99.02285321455352,188805
81831.7200208736,188806
53937.13402909311,188807
54760.28669711207,188808
42625.64446951418,188809
14974.574472261598,188810
80489.29521828583,188811
29722.726414148623,188812
10865.670742520972,188813
42412.99669503281,188814
14562.998138565243,188815
38297.2333642424,188816
30423.092145698854,188817
41727.03613747952,188818
32371.220126081265,188819
2421.49630666885,188820
36229.06229273935,188821
30065.706694760374,188822
45997.140600934086,188823
19.711624766191136,188824
49958.56280562215,188825
19.711624766191136,188826
25281.13182335998,188827
36582.33197523946,188828
19.711624766191136,188829
48929.621976661554,188830
77054.00475316712,188831
19.711624766191136,188832
41727.0361416981,188833
44470.87835788287,188834
21075.507655144687,188835
27236.805367633242,188836
62518.50058180818,188837
19.711624766191136,188838
19.711624766191136,188839
19.711624766191136,188840
67836.75276877584,188841
16346.49558169669,188842
81638.96510572365,188843
48929.62197474166,188844
19.711624766191136,188845
54760.28669779358,188846
69437.78470452437,188847
19.711624766191136,188848
37611.27280708478,188849
71492.92252956603,188850
71783.0838418085,188851
80819.9282036477,188852
29862.662371423117,188853
15180.362640835865,188854
73967.18225291179,188855
71977.8966421392,188856
80963.97991942042,188857
60990.18046247786,188858
60809.77283256626,188859
19.711624766191136,188860
47214.72058546949,188861
79592.05880864672,188862
19.711624766191136,188863
56269.39991584963,188864
70743.16763458091,188865
47008.93242068927,188866
19.711624766191136,188867
79216.15242253481,188868
13673.307297974792,188869
19.711624766191136,188870
19.711624766191136,188871
48832.901539625906,188872
45499.81919880037,188873
46355.21201208315,188874
19.711624766191136,188875
24921.002531838436,188876
74100.25859822439,188877
62866.96854329506,188878
71794.05921313753,188879
57558.319803518534,188880
6057.087248114457,188881
76.64482796174678,188882
28906.433358706247,188883
73967.18225294842,188884
48586.641698136875,188885
50575.927308550934,188886
78998.7029278128,188887
80262.24227318254,188888
41041.075584554426,188889
20668.047081367848,188890
26429.42979285318,188891
55446.247246876876,188892
75081.1821962757,188893
17518.80216999632,188894
6057.087250238343,188895
35303.70150047615,188896
32041.273091749685,188897
19.711624766191136,188898
71560.14666623049,188899
19.711624766191136,188900
19.711624766191136,188901
76025.063919651,188902
78301.0810446599,188903
45156.83891798137,188904
28935.243700580126,188905
72115.08875413866,188906
63677.773919175015,188907
37096.8023915909,188908
37918.58313868495,188909
641.2334470685819,188910
64363.73447377167,188911
40149.32686102882,188912
74996.12308465094,188913
63229.15571485389,188914
66010.03980947094,188915
19.711624766191136,188916
71141.02476505106,188917
19.711624766191136,188918
6057.087251637444,188919
9006.717641211859,188920
55779.624085305215,188921
60466.79255975393,188922
77396.98502931147,188923
33152.529196086434,188924
64692.99554423224,188925
55671.92827806654,188926
19.711624766191136,188927
40355.11503030598,188928
21628.391863109566,188929
8800.929471022093,188930
42550.188809445695,188931
25281.131820064948,188932
78021.209134378,188933
77643.93082626552,188934
23892.061693529242,188935
37611.27280942302,188936
22177.160308513347,188937
39531.96236353132,188938
75354.19449254689,188939
19.711624766191136,188940
55446.2472524426,188941
79783.44180446958,188942
65661.57184706225,188943
46982.86591857115,188944
37611.272804492226,188945
53731.345863331124,188946
47900.681140358734,188947
72353.11706630385,188948
71509.38558441533,188949
19570.51019460823,188950
47557.70086282502,188951
19.711624766191136,188952
19.711624766191136,188953
14974.57447327206,188954
62212.562174675084,188955
35741.34433419352,188956
34627.34439005291,188957
40355.11502945037,188958
19.711624766191136,188959
71566.32030863194,188960
76554.62546780951,188961
19.711624766191136,188962
69920.0149750432,188963
28693.78558764692,188964
19.711624766191136,188965
67107.5766942392,188966
61962.87253003937,188967
19.711624766191136,188968
19.711624766191136,188969
47667.45454998655,188970
46540.42136129165,188971
64020.754197292525,188972
81169.76808703564,188973
45545.77855618592,188974
23892.06169525157,188975
19.711624766191136,188976
32123.588363452487,188977
6400.067529418321,188978
71436.67376519046,188979
15180.362642513035,188980
16059.078111904568,188981
40972.479531270204,188982
71436.67376521231,188983
32123.588362603896,188984
17375.436418609694,188985
12779.500695548704,188986
50644.52336080365,188987
19.711624766191136,188988
48243.66142023688,188989
45225.43497530032,188990
38382.97843451776,188991
41201.59035496744,188992
41041.07558544647,188993
45499.81919755716,188994
17032.456139676196,188995
29549.178394276925,188996
64682.70613455976,188997
60933.93169687046,188998
19.711624766191136,188999
19.711624766191136,189000
35303.701495553774,189001
53302.62052003361,189002
36102.15958495598,189003
65734.96962777399,189004
48832.901537862665,189005
66018.27133549751,189006
42412.99669600645,189007
32539.966421959005,189008
19311.903067126455,189009
37465.84917009807,189010
54281.48623217939,189011
48861.0259202319,189012
46734.54819556857,189013
31650.275581646492,189014
26292.923641205973,189015
66353.02008639416,189016
19.711624766191136,189017
19.711624766191136,189018
6743.047805095829,189019
19.711624766191136,189020
48243.66141705341,189021
55671.92827996114,189022
57558.31980396714,189023
35896.371418520896,189024
75024.9334303027,189025
29722.726412628923,189026
19.711624766191136,189027
75956.46786291026,189028
16740.23694047299,189029
32466.56864177889,189030
43388.432605930604,189031
57847.10919704306,189032
19.711624766191136,189033
77707.03920163897,189034
62209.81833053313,189035
79866.44303075374,189036
19.711624766191136,189037
70537.37947484328,189038
80155.91837707652,189039
11225.114074448667,189040
20805.23919717763,189041
31094.647530628223,189042
65040.77754179413,189043
41246.86375162444,189044
40972.47953075549,189045
19.711624766191136,189046
19.711624766191136,189047
6743.047802446811,189048
76243.88533818607,189049
35999.26550355415,189050
19.711624766191136,189051
35519.093115600175,189052
47008.9324152161,189053
31094.647525459022,189054
32466.56863983527,189055
19.711624766191136,189056
19.711624766191136,189057
19.711624766191136,189058
69512.55440530532,189059
8800.929474109798,189060
44676.66652883787,189061
34343.35672184805,189062
40403.13226458935,189063
19.711624766191136,189064
29851.00104497593,189065
13808.441529867425,189066
71145.8264891402,189067
26635.903918613243,189068
27459.056586729093,189069
55446.24724975404,189070
67965.02738551564,189071
80072.91715801599,189072
56269.399919320575,189073
39215.048587314224,189074
45997.14059869193,189075
1406.274684028489,189076
38606.60157461642,189077
75373.40138964693,189078
27321.864473834237,189079
78631.71403046379,189080
23892.061692425566,189081
19402.44986139671,189082
34181.47002957857,189083
18630.058272291026,189084
71223.34003065516,189085
19.711624766191136,189086
77793.4702320287,189087
54760.28669751286,189088
80106.5292238528,189089
16689.47586057992,189090
36851.914475713456,189091
19.711624766191136,189092
68069.29339965187,189093
67244.76880629186,189094
32123.588359008252,189095
25949.943362383296,189096
62991.81336453855,189097
34181.47002730265,189098
19.711624766191136,189099
318.8165028933614,189100
54966.074862016685,189101
64660.06943844727,189102
55446.24725291166,189103
19.711624766191136,189104
39785.76777243934,189105
51768.12675620199,189106
30065.706694446315,189107
32596.9011432346,189108
60247.971141579226,189109
19.711624766191136,189110
19.711624766191136,189111
19296.125976376246,189112
67836.75276894549,189113
21017.886963557834,189114
13979.931670237924,189115
20462.25891918736,189116
22520.140585014902,189117
45397.611071080566,189118
35741.34433270388,189119
57504.814880088445,189120
62602.87373025471,189121
19.711624766191136,189122
2627.2844761704964,189123
40121.202482005174,189124
80203.9356254938,189125
6743.047809133431,189126
48140.76733731594,189127
37096.802389201504,189128
6127.741191261325,189129
80998.27794719553,189130
54760.28669818785,189131
1741.0234392672596,189132
75750.67969632923,189133
34181.47003049454,189134
64778.054651108,189135
71304.28337618533,189136
19.711624766191136,189137
19.711624766191136,189138
19.711624766191136,189139
19.711624766191136,189140
19.711624766191136,189141
19.711624766191136,189142
19.711624766191136,189143
19.711624766191136,189144
77707.0392005357,189145
43098.95725219434,189146
42472.67526575233,189147
33967.4503343595,189148
45499.819197882636,189149
49128.55053918787,189150
45156.83891498612,189151
65108.00167755731,189152
59562.010583658666,189153
25263.982806257354,189154
19.711624766191136,189155
77808.56136235634,189156
19.711624766191136,189157
11681.963801914208,189158
24739.222979873943,189159
54074.32613774545,189160
19.711624766191136,189161
19.711624766191136,189162
51122.63787112538,189163
15934.919251597707,189164
33221.12525184724,189165
65957.2208457908,189166
17718.416696355263,189167
35303.701494380286,189168
50575.92730917693,189169
51330.48392104811,189170
19.711624766191136,189171
65049.695030738134,189172
19.711624766191136,189173
56818.16836488563,189174
19.711624766191136,189175
49272.60224886014,189176
81232.87645905283,189177
32177.093285481867,189178
19.711624766191136,189179
73624.20197629392,189180
22177.16030611364,189181
13602.65336267067,189182
46498.57776626857,189183
79026.82731297995,189184
19.711624766191136,189185
75046.88416644068,189186
78958.9172180913,189187
46660.46446035761,189188
19.711624766191136,189189
57558.31980397685,189190
19.711624766191136,189191
68342.30569679849,189192
54074.326141289115,189193
71909.30058246834,189194
19.711624766191136,189195
19.711624766191136,189196
5611.212891693928,189197
42462.38585745197,189198
1941.3239143851615,189199
31094.647528241665,189200
47907.54074298681,189201
19174.710949900902,189202
52229.09224273791,189203
19402.449860040986,189204
19776.29836155207,189205
45378.404180825906,189206
78494.52191849418,189207
6743.047808898557,189208
40121.20248417448,189209
72348.31534555477,189210
19.711624766191136,189211
6057.087250206919,189212
33570.27917628628,189213
73906.8177246576,189214
73321.693363746,189215
54760.286699412216,189216
70706.12577163894,189217
78631.71403177925,189218
19.711624766191136,189219
63524.118757065764,189220
47220.2082709833,189221
47008.932418718236,189222
62908.81213864258,189223
39216.42050499999,189224
30648.087208175355,189225
75064.71914010691,189226
32089.97629790744,189227
18061.39697321003,189228
60831.03761395742,189229
33967.450335809204,189230
60304.9058679711,189231
31038.398764197966,189232
35908.03274765152,189233
48038.55921360665,189234
74768.3841848793,189235
62812.091700667996,189236
59081.83819327169,189237
62733.20623447024,189238
20462.258917083447,189239
44470.878361813026,189240
11544.771696727123,189241
19.711624766191136,189242
55888.00585326492,189243
28865.275725119725,189244
12052.38250809466,189245
19.711624766191136,189246
8311.153642790126,189247
73967.18225155213,189248
19.711624766191136,189249
20210.511396400445,189250
41041.07558684326,189251
27406.923582564934,189252
79317.67458670709,189253
14974.57447277373,189254
41727.03614105817,189255
41246.86375108966,189256
19.711624766191136,189257
19.711624766191136,189258
45499.81919267733,189259
9486.890031672036,189260
78837.50219704902,189261
16887.032503319057,189262
77465.58108296416,189263
35645.99581810903,189264
41541.14083126433,189265
68342.30569593146,189266
47969.96315853938,189267
73624.20197500572,189268
34181.470025434384,189269
45499.819196390454,189270
69855.53468412436,189271
57969.21017884911,189272
74583.17483215357,189273
81705.50327925583,189274
76230.85208735093,189275
50909.30413762909,189276
58190.08947018787,189277
55103.26697218722,189278
78488.34827525601,189279
58190.089474605644,189280
18404.377249904894,189281
72869.64536310367,189282
64303.369948220854,189283
46940.33636279352,189284
32123.588359896523,189285
71223.34002321889,189286
65049.69503171246,189287
72353.11706641472,189288
19.711624766191136,189289
33632.7015876332,189290
67032.80699959907,189291
13101.902151651977,189292
42469.931418828986,189293
16740.23694635542,189294
19.711624766191136,189295
13101.902157737724,189296
35645.995817881456,189297
73487.00986283254,189298
31419.79283783907,189299
77084.87297746989,189300
2715.0874251618598,189301
60826.23589204957,189302
1941.3239150731606,189303
62746.92544898888,189304
37710.73708967999,189305
56818.16836127594,189306
80998.27794779841,189307
67465.6481103229,189308
45328.329055435184,189309
47626.296918536864,189310
75554.49498069876,189311
57091.18066841985,189312
78494.52191978923,189313
62919.787505149296,189314
62746.92544814241,189315
79386.27064212969,189316
29722.726420310144,189317
19.711624766191136,189318
19.711624766191136,189319
57956.86288590265,189320
60590.9514169009,189321
7031.151241894467,189322
19.711624766191136,189323
68822.47808539952,189324
41041.07557963497,189325
19.711624766191136,189326
20187.87469589517,189327
62991.81336161999,189328
10865.670748134244,189329
45002.49779614697,189330
68616.68991804587,189331
76693.87546087857,189332
8470.982447927265,189333
12402.222390083423,189334
19953.276188194493,189335
19.711624766191136,189336
19.711624766191136,189337
48514.61583612893,189338
51330.483920240215,189339
41236.57433695845,189340
82063.57469024834,189341
31419.792835598844,189342
64682.70613292637,189343
24921.00253127829,189344
19.711624766191136,189345
19.711624766191136,189346
75064.71914206968,189347
78360.75961147512,189348
74477.53690427811,189349
40528.663047686554,189350
74172.97041788483,189351
76566.97275740387,189352
19.711624766191136,189353
72801.04930960266,189354
38708.80969560178,189355
41587.78614486664,189356
51508.14769957798,189357
77945.7534759252,189358
34181.47003061536,189359
81126.55257426303,189360
19.711624766191136,189361
19084.85012390068,189362
60693.845502912605,189363
21908.26376732687,189364
62733.206234652025,189365
19.711624766191136,189366
44470.87836006476,189367
74996.12308586587,189368
66189.07551447097,189369
19.711624766191136,189370
50644.52336341562,189371
42155.76148552651,189372
79317.67458379107,189373
22176.47434459953,189374
40274.85764601288,189375
2519.5886636638934,189376
10858.811138666213,189377
24451.805507874058,189378
68136.51753001011,189379
25263.982807906108,189380
32190.12654112508,189381
69851.41891514765,189382
60382.41940956308,189383
41246.8637479243,189384
72115.08875266803,189385
33281.48978138965,189386
19.711624766191136,189387
64385.685215876525,189388
78360.75961115157,189389
75701.2905359268,189390
41236.5743451405,189391
19.711624766191136,189392
19.711624766191136,189393
278.7525206198002,189394
19.711624766191136,189395
11716.26183586765,189396
66724.81070850173,189397
20462.25891478951,189398
41041.075582754755,189399
55446.24724561177,189400
13603.339327265245,189401
80774.65480964603,189402
37954.253086728946,189403
35039.60668328683,189404
80998.27794708258,189405
39669.15447263481,189406
46540.42136315201,189407
67516.40918928268,189408
32981.039055946676,189409
80998.27794622946,189410
61962.87253023905,189411
56132.20780235038,189412
69028.26625201108,189413
79966.5932718432,189414
43336.29960826884,189415
34955.91949567049,189416
12916.692805129136,189417
51330.48391870526,189418
16641.45862059028,189419
53607.87296381287,189420
75081.1821968422,189421
68396.49658158458,189422
74717.6231035386,189423
79454.86669704177,189424
56132.20780910111,189425
19.711624766191136,189426
64732.78125246357,189427
280.9499038215613,189428
19.711624766191136,189429
19.711624766191136,189430
36582.331974634006,189431
19364.722031563757,189432
74584.5467519359,189433
64446.04973736104,189434
933.0942174725772,189435
34181.470028982425,189436
31417.048990432188,189437
20049.996624530228,189438
47.78812380466836,189439
17559.959810910106,189440
77125.34465132596,189441
75354.19449711972,189442
79866.44303179857,189443
19.711624766191136,189444
69794.48419373842,189445
80758.19175133239,189446
8985.452864026427,189447
80262.24227115093,189448
19.711624766191136,189449
46271.524821990984,189450
31780.608084624644,189451
28906.43335339056,189452
30059.533049855865,189453
71895.58137226097,189454
48145.56905431046,189455
77945.75347511643,189456
19.711624766191136,189457
77191.19686441617,189458
8084.786651937805,189459
19311.903071516546,189460
63524.11875571309,189461
62473.913145025435,189462
27773.912482155436,189463
23206.10113603495,189464
79010.36425988266,189465
19.711624766191136,189466
44472.25028597764,189467
19.711624766191136,189468
10172.850586287286,189469
67793.53725150292,189470
71842.76241410566,189471
32466.568637661978,189472
19.711624766191136,189473
81324.10920692421,189474
16887.032503867707,189475
61962.872531135785,189476
23650.603582061573,189477
26978.88419789695,189478
45156.838919231945,189479
19.711624766191136,189480
63677.77392086767,189481
14974.57446904256,189482
60933.9316985988,189483
34181.47002777393,189484
19.711624766191136,189485
61962.87252738664,189486
14768.786307351495,189487
22774.63195242962,189488
82093.07099551162,189489
65735.65558429569,189490
73157.74880002245,189491
41853.25288235783,189492
37764.92797242229,189493
82027.21877760177,189494
19.711624766191136,189495
65708.21716336955,189496
46539.73540068464,189497
19.711624766191136,189498
75887.87180787386,189499
17032.456141952545,189500
15262.677908643625,189501
430.0615087781566,189502
41550.744275361765,189503
32834.243498102034,189504
62607.67545178089,189505
73159.80667910965,189506
32835.61542450543,189507
54074.3261424988,189508
75064.7191420542,189509
14613.073256088937,189510
27321.864473962385,189511
38983.19391705365,189512
79010.36425977627,189513
2215.708138926802,189514
75064.71913705202,189515
3037.488884848182,189516
19.711624766191136,189517
51742.06025159723,189518
13761.110252689461,189519
46660.4644586887,189520
64802.06327378691,189521
42755.976973154655,189522
74673.03566770986,189523
15320.29859658712,189524
66318.0360990031,189525
6057.087248819391,189526
49128.55053256541,189527
62919.7875048249,189528
63569.392154118555,189529
60485.31349558894,189530
19.711624766191136,189531
19.711624766191136,189532
68959.67019796532,189533
75682.08364073552,189534
75352.82257504716,189535
66627.40430960257,189536
68030.19364593709,189537
47900.68114202145,189538
46014.289612568406,189539
19.711624766191136,189540
15660.535024140263,189541
55151.28421422516,189542
30751.66725283487,189543
76066.22155075772,189544
19.711624766191136,189545
48399.3744650123,189546
78974.69430777074,189547
60453.75930558319,189548
19.711624766191136,189549
49383.041901601515,189550
20462.258918899242,189551
79263.48370147988,189552
76483.28556916758,189553
47900.68114244256,189554
80998.27794848109,189555
41041.075586715124,189556
50644.52336282196,189557
77751.62663750935,189558
79873.98859890994,189559
78916.38766117628,189560
57161.14863880433,189561
61980.02154397973,189562
34577.26927230772,189563
19.711624766191136,189564
64363.73447366567,189565
66421.61614124707,189566
75701.2905376589,189567
19.711624766191136,189568
48861.02591763497,189569
19.711624766191136,189570
20805.23919626723,189571
30751.667245813158,189572
65049.695029549315,189573
26773.096027679756,189574
66215.82797545342,189575
59605.91206225403,189576
65392.67530955988,189577
66126.65310554515,189578
76548.45182275455,189579
31883.50216737907,189580
45156.838916422195,189581
68563.87095662612,189582
53525.55769858652,189583
63428.77023742639,189584
77125.34465170598,189585
48586.641698304375,189586
19.711624766191136,189587
73291.51110626377,189588
28944.847149667905,189589
72860.72787810901,189590
64363.73447528222,189591
48175.06536269808,189592
75064.71914047052,189593
45499.81919773113,189594
47900.681135507635,189595
65201.978273921224,189596
12605.952674436588,189597
19.711624766191136,189598
81565.56732652553,189599
23754.869588076952,189600
80483.80752990294,189601
41727.036143458594,189602
79866.4430305676,189603
47900.68113536645,189604
56132.207807427876,189605
68136.51752835438,189606
65152.58911282818,189607
33495.50947071562,189608
79804.70657896089,189609
82130.11286425548,189610
73624.2019745089,189611
39031.21115791463,189612
641.23344950201,189613
19.711624766191136,189614
56265.28416048906,189615
72801.04930879116,189616
62813.46362061956,189617
1941.3239134947194,189618
69622.99405300901,189619
19.711624766191136,189620
19.711624766191136,189621
69118.12708774458,189622
24269.33999813712,189623
48669.64291725415,189624
33517.46021410628,189625
50644.52336112785,189626
40344.82562003372,189627
68616.68991850124,189628
42454.84028828071,189629
19.711624766191136,189630
53764.271971794326,189631
47008.932420413475,189632
70228.01126786166,189633
36582.331968965256,189634
64363.734473313634,189635
19.711624766191136,189636
47.78812399399608,189637
20187.874691461424,189638
57310.0020822449,189639
77130.83233785401,189640
19.711624766191136,189641
58793.048806945764,189642
19.711624766191136,189643
19.711624766191136,189644
74926.84107372486,189645
43417.24295014175,189646
82056.02912689463,189647
30666.60814325387,189648
19.711624766191136,189649
61619.89225202684,189650
76660.2633933247,189651
19.711624766191136,189652
69054.33275183619,189653
49062.69832279332,189654
62209.81833192589,189655
45499.819197794495,189656
23089.487844767125,189657
57290.79518972624,189658
54074.32614132177,189659
19.711624766191136,189660
64778.05465060887,189661
31094.64752898875,189662
46595.984165613336,189663
65734.96962647741,189664
50907.24625597512,189665
33358.31736263923,189666
36993.90830407092,189667
49272.60225437771,189668
39017.491942350796,189669
8457.949199437273,189670
31026.051467759193,189671
76060.04790846845,189672
47900.68114093752,189673
19174.71095572892,189674
25332.578857967063,189675
19.711624766191136,189676
77130.83233464751,189677
42412.996697196635,189678
68946.63694371369,189679
79111.88641915379,189680
56269.39991879481,189681
33632.70158582143,189682
31780.608083530708,189683
24269.34000344097,189684
81885.91090601421,189685
19.711624766191136,189686
19.711624766191136,189687
19.711624766191136,189688
40355.115027714644,189689
54760.28669327391,189690
46940.33636318337,189691
19.711624766191136,189692
68917.82660552283,189693
280.949903839124,189694
81495.59934860906,189695
65083.99305650871,189696
4938.9715463149305,189697
11763.593111317325,189698
47.78812387655067,189699
19.711624766191136,189700
37954.253084641874,189701
76193.1242584127,189702
19.711624766191136,189703
57915.70525308585,189704
53731.345865029245,189705
43098.95725361364,189706
55446.24724710277,189707
25332.578859359444,189708
19.711624766191136,189709
6400.067531398675,189710
1488.5899506861815,189711
21.193777820173416,189712
32.42746841206227,189713
38640.213638283414,189714
19.711624766191136,189715
68410.90175054992,189716
42755.976976805505,189717
19.711624766191136,189718
19.711624766191136,189719
56707.72871466138,189720
19901.14318038494,189721
13228.804860382395,189722
33761.66216748331,189723
19.711624766191136,189724
26635.90392043239,189725
77643.93083128917,189726
20462.25891602299,189727
78635.8297971998,189728
13007.239597205744,189729
69165.45836270515,189730
45156.838916511086,189731
79317.67458538043,189732
62991.813365414695,189733
8800.929469373066,189734
61757.08436355983,189735
19.711624766191136,189736
19.711624766191136,189737
78189.95543181444,189738
46631.654113314784,189739
42755.97696980745,189740
79797.84697505036,189741
70549.04080328952,189742
26292.923638566688,189743
68822.4780833238,189744
47489.10480728133,189745
16346.495583763633,189746
52702.40502348954,189747
52888.98630373991,189748
23000.312974383214,189749
19.711624766191136,189750
70537.37947252848,189751
19.711624766191136,189752
66794.09272597688,189753
46052.70340679622,189754
79774.52431598608,189755
19.711624766191136,189756
78837.50219674152,189757
19.711624766191136,189758
67107.57669795059,189759
57161.14864202944,189760
27321.864468204287,189761
75064.71914286741,189762
49272.6022491872,189763
66078.63586281468,189764
39960.68771127,189765
71560.14666687467,189766
19.711624766191136,189767
19.711624766191136,189768
19.711624766191136,189769
61327.6730587519,189770
6810.271939902955,189771
933.0942148969409,189772
49066.81408762722,189773
56648.050146207825,189774
19.711624766191136,189775
81705.50328064368,189776
8800.9294703181,189777
19174.710952837897,189778
56883.33461594047,189779
19.711624766191136,189780
19.711624766191136,189781
63436.31580387583,189782
72801.04930729313,189783
74052.9273256601,189784
62908.81213876349,189785
68616.68991778076,189786
69028.26625104882,189787
41054.794797608476,189788
20462.258918416675,189789
27218.970386027304,189790
41041.075586536455,189791
19.711624766191136,189792
65049.69503010103,189793
72347.62938227733,189794
82113.64981004859,189795
81169.76808665495,189796
39031.21115389257,189797
43579.12963514471,189798
51009.454376388036,189799
51122.63787410705,189800
61407.93044453596,189801
69714.2268083942,189802
13808.441531373066,189803
